Id,OrgId,IncidentId,AlertId,Timestamp,DetectorId,AlertTitle,Category,MitreTechniques,IncidentGrade,ActionGrouped,ActionGranular,EntityType,EvidenceRole,DeviceId,Sha256,IpAddress,Url,AccountSid,AccountUpn,AccountObjectId,AccountName,DeviceName,NetworkMessageId,EmailClusterId,RegistryKey,RegistryValueName,RegistryValueData,ApplicationId,ApplicationName,OAuthApplicationId,ThreatFamily,FileName,FolderPath,ResourceIdName,ResourceType,Roles,OSFamily,OSVersion,AntispamDirection,SuspicionLevel,LastVerdict,CountryCode,State,City,Usage
1451698947785,0,378,42924,2024-06-05T06:53:37.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
111669151536,0,101,1217886,2024-06-13T02:50:19.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
51539611030,35,112,1303510,2024-06-06T20:42:09.000Z,7,6,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,0,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,2,2,2,Public
1262720389364,30,165504,210126,2024-06-11T17:54:12.000Z,244,25955,Exfiltration,,BenignPositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,65677,37555,3586,,,5,66,,,,242,1445,10630,Public
1022202218084,21,41248,197531,2024-06-08T10:53:04.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Machine,Impacted,278,138268,360606,160396,441377,673934,425863,453297,1221,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1683627181675,7,2707,479,2024-05-24T06:21:03.000Z,22,10,Impact,,FalsePositive,,,Ip,Related,98799,138268,143,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1382979474563,363,1243,774,2024-06-10T02:07:35.000Z,27,18,Discovery,T1087;T1087.002,BenignPositive,,,Machine,Related,98799,138268,360606,160396,441377,673934,425863,453297,137651,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Destination,5,66,,,,242,1445,10630,Public
1047972021871,21,523,200482,2024-06-11T15:31:43.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Machine,Impacted,334,138268,360606,160396,441377,673934,425863,453297,1348,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
1022202220687,369,7551,244820,2024-06-07T02:53:06.000Z,73,54,InitialAccess,T1078;T1078.004,BenignPositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,1,1,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1443109014843,59,321010,686081,2024-06-13T22:10:20.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,1010,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1194000909978,1,38,125405,2024-06-08T04:02:15.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
609885358182,410,37296,99289,2024-06-06T12:26:29.000Z,283,26396,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,60926,425863,453297,153085,11813,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
498216208346,122,43205,594710,2024-06-15T06:30:41.000Z,81,2227,SuspiciousActivity,,TruePositive,,,Ip,Related,98799,138268,24215,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630,Public
781684051586,3,112371,89153,2024-06-10T13:22:22.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Url,Related,98799,138268,360606,101,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
953482741463,0,93,1273857,2024-06-09T00:43:24.000Z,14,12,CredentialAccess,T1110;T1110.003;T1110.001,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1640677512389,46,6462,4207,2024-06-13T11:39:32.000Z,64,42,CommandAndControl,T1568;T1008,BenignPositive,,,Ip,Related,98799,138268,3025,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1151051238122,434,40242,470834,2024-06-03T15:13:19.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Machine,Impacted,29934,138268,360606,160396,441377,673934,425863,453297,38795,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
1108101564390,23,212,1352388,2024-06-03T23:18:32.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,3377,4520,3398,3558,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
309237646529,16,105169,111304,2024-06-10T20:17:03.000Z,24,18582,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,453927,425863,453297,153085,26831,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
274877907592,22,271,105592,2024-06-06T20:32:48.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
85899349082,62,479405,1377530,2024-06-06T12:56:02.000Z,5,39,SuspiciousActivity,,TruePositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,0,0,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
472446404594,31,19,57316,2024-06-05T18:13:34.000Z,45,3098,Exfiltration,,BenignPositive,,,Ip,Related,98799,138268,8,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1546188228325,0,149,402629,2024-06-05T08:31:50.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
274877908254,161,20866,663083,2024-06-05T16:27:18.000Z,11,9,InitialAccess,T1566,BenignPositive,,,User,Impacted,98799,138268,360606,160396,259003,251661,229176,127841,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
953482743647,57,190244,1485821,2024-06-10T18:53:16.000Z,361,369,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,6933,5938,7009,5888,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
438086669112,4,270,393,2024-05-22T21:57:14.000Z,8,7,InitialAccess,T1133,BenignPositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,338,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
240518170906,48,447776,1384391,2024-06-08T05:57:09.000Z,81,160,SuspiciousActivity,,BenignPositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2,2,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1176821043806,9,203806,130358,2024-06-14T00:55:36.000Z,2,2,CommandAndControl,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,104562,175254,87854,107490,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
506806145741,4,1303,329,2024-05-21T01:51:11.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,752,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1108101564390,23,212,882776,2024-06-03T07:10:35.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,1796,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,68,18,Public
635655161345,32,216870,54973,2024-06-03T16:49:52.000Z,3,4,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,176969,306804,193778,199280,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
558345753416,152,1131,2893,2024-06-05T21:49:00.000Z,232,211,CredentialAccess,T1110;T1078,BenignPositive,,,User,Impacted,98799,138268,360606,160396,94232,146411,102261,93597,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
987842479889,664,142610,865679,2024-06-16T19:41:17.000Z,19,15,InitialAccess,,FalsePositive,,,User,Impacted,98799,138268,360606,160396,1487,2022,1491,1566,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
85899350351,384,387,823744,2024-06-06T06:03:30.000Z,4,3,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
481036338778,373,8112,46349,2024-06-12T14:52:44.000Z,315,314,CredentialAccess,T1003;T1003.002;T1003.004;T1012;T1021;T1090.001;T1112;T1489;T1543.003;T1559;T1569.002,TruePositive,,,RegistryKey,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,3,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1211180779173,1,778,127007,2024-06-08T03:28:46.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1623497640222,1236,9612,705138,2024-06-05T20:22:50.000Z,2,2,CommandAndControl,,TruePositive,,,User,Impacted,98799,138268,360606,160396,48768,63790,49875,33164,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
1030792152891,0,325,177808,2024-06-06T13:18:14.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,2618,3498,2631,2770,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
687194772175,38,131062,680771,2024-06-10T14:20:57.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,924,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
498216211330,4,401,382,2024-05-30T21:42:27.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,753,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1494648623128,10,57,577,2024-05-22T11:19:52.000Z,12,807,Impact,,TruePositive,,,Ip,Related,98799,138268,3139,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1580547967134,1226,23983,655799,2024-06-04T01:21:44.000Z,33,22,InitialAccess,,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,5634,425863,453297,153085,222484,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1022202218099,7,450,1944,2024-05-27T03:17:18.000Z,21,1586,Impact,,FalsePositive,,,Ip,Related,98799,138268,931,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1271310323991,30,91565,92313,2024-06-04T16:36:41.000Z,37,24867,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,13736,425863,453297,153085,91706,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
824633724844,100,14556,20366,2024-05-26T22:58:21.000Z,72,53,Impact,,BenignPositive,,,Ip,Related,98799,138268,127,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
386547060185,35,210,537591,2024-06-10T08:53:39.000Z,7,6,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
996432414405,429,138280,187087,2024-06-06T17:50:13.000Z,5,225,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,138268,678,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630,Public
790273983531,56,4717,469933,2024-06-14T21:25:35.000Z,222,199,CommandAndControl,T1055;T1105,BenignPositive,,,User,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1477468751617,0,272,529329,2024-06-03T04:05:28.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,4,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,12,12,9,Public
481036339478,646,574,737607,2024-06-06T18:11:39.000Z,2,2,CommandAndControl,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,60859,104092,61551,65744,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
249108107273,10,2326,261,2024-05-31T17:35:24.000Z,12,711,Impact,,TruePositive,,,Ip,Related,98799,138268,28861,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1640677511127,208,19486,46493,2024-06-04T11:26:02.000Z,114,92,CredentialAccess,T1003;T1005;T1119;T1539;T1550.004;T1552.001;T1555.003;T1555.004,FalsePositive,,,File,Related,98799,41,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,34,19,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
867583397437,3,265848,191289,2024-06-03T23:25:25.000Z,3,133,SuspiciousActivity,,BenignPositive,,,Process,Related,98799,3,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,1,1,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
755914248546,78,101560,100796,2024-06-14T14:25:21.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Url,Related,98799,138268,360606,20967,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630,Private
128849020462,1,246,383443,2024-06-05T09:41:35.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,3,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,4,4,12,Public
25769805383,21,887,193519,2024-06-05T10:22:28.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Process,Related,98799,10,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,1,1,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
1030792152891,0,325,313285,2024-06-06T16:34:31.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,3869,5255,3890,4079,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1056561954833,6,1897,1558,2024-05-20T15:41:01.000Z,17,284,Impact,,BenignPositive,,,Ip,Related,98799,138268,29123,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
240518168647,67,26943,9591,2024-06-13T09:12:26.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Url,Related,98799,138268,360606,12594,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630,Public
188978563824,89,277,829,2024-06-14T00:26:07.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,User,Impacted,98799,138268,360606,160396,9757,19956,9771,10529,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
506806144588,3,300313,701387,2024-06-06T09:27:05.000Z,2,2,CommandAndControl,,BenignPositive,,,Process,Related,98799,189,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,17,81,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
798863920465,97,3059,1781,2024-06-12T07:35:55.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,26797,425863,453297,153085,121144,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
644245096209,45,17658,95905,2024-06-11T18:59:28.000Z,6,5,InitialAccess,T1566,FalsePositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630,Public
1245540517661,0,86,885460,2024-06-06T23:44:22.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,287644,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,21,56,64,Private
51539611030,35,112,376423,2024-06-05T20:55:15.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,3,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,4,4,12,Public
1477468751617,0,272,385482,2024-06-02T23:28:43.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,47789,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,5,1445,10630,Public
670014899781,21,470,199820,2024-06-10T23:57:21.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Machine,Impacted,908,138268,360606,160396,441377,673934,425863,453297,2312,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
335007450509,237,492768,337664,2024-06-04T13:10:31.000Z,9,226,Execution,,TruePositive,,,File,Related,98799,33466,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,46837,117668,3586,,,5,66,,,,242,1445,10630,Public
94489282393,0,8580,313679,2024-06-02T13:30:30.000Z,7,6,InitialAccess,,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1400159339697,16,65792,153241,2024-06-13T13:24:34.000Z,24,73,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,70,95,64,81,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1340029798686,5,74,1247054,2024-06-07T15:42:25.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,72,98,66,84,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
4498,53,1250,34,2024-06-04T09:18:23.000Z,61,44,InitialAccess,T1190;T1133,FalsePositive,,,Ip,Related,98799,138268,8091,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1657857379154,511,155894,1512942,2024-06-06T10:04:44.000Z,25,17,InitialAccess,,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,29657,425863,453297,153085,418804,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
240518173477,4,207,540,2024-05-27T04:52:30.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,343,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1425929147441,184,183706,660282,2024-06-05T14:16:49.000Z,25,17,InitialAccess,,FalsePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,74608,425863,453297,153085,90005,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
1675037248325,34,333712,778054,2024-06-14T20:36:40.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,145,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
154618823134,77,48486,461814,2024-06-09T20:40:13.000Z,6,5,InitialAccess,T1566,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,32064,425863,453297,153085,63692,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630,Public
575525622237,682,59654,188693,2024-06-13T02:08:32.000Z,133,491,Malware,,BenignPositive,,,File,Related,98799,22390,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,CVE-2010-3187,3605,4001,3586,,,5,66,,Suspicious,Malicious,242,1445,10630,Private
1477468753693,68,208307,366900,2024-06-07T10:51:49.000Z,6,5,InitialAccess,T1566,BenignPositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,4024234517.0,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630,Private
901943137181,37,252389,25539,2024-06-13T02:13:04.000Z,120,11520,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,11781,425863,453297,153085,2736,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
377957126300,1706,32467,1519479,2024-06-06T08:36:58.000Z,25,17,InitialAccess,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,206430,326980,230839,314386,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
601295425146,3,30038,286304,2024-06-06T10:04:01.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,51,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Private
858993462860,3,48766,194120,2024-06-05T17:41:27.000Z,3,231,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,138268,9,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
214748368242,231,128594,299012,2024-06-10T19:58:46.000Z,10,8,InitialAccess,T1566.001,TruePositive,,,Mailbox,Impacted,98799,138268,360606,160396,71391,44645,36752,41640,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630,Public
171798696502,135,17710,14672,2024-05-21T17:15:07.000Z,803,10,Impact,,BenignPositive,,,Ip,Related,98799,138268,7881,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
206158430591,142,32875,9378,2024-06-14T01:02:43.000Z,112,1992,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,113160,425863,453297,153085,227,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1623497640136,13,9750,3136,2024-06-10T16:50:52.000Z,34,1759,Exfiltration,,BenignPositive,,,File,Impacted,98799,256,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,280,5,3586,,,5,66,,,,242,1445,10630,Public
223338301147,0,119,830108,2024-06-13T12:36:13.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,625,831,618,665,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
257698038250,111,8,48831,2024-06-08T11:32:18.000Z,62,46,Execution,T1027.002;T1027.005;T1059.003;T1105,BenignPositive,,,Process,Related,98799,25,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,4,8,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
652835034274,46,117914,1505503,2024-06-04T14:05:28.000Z,33,22,InitialAccess,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,14442,14167,14241,15791,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
609885356645,17,269,8154,2024-06-06T22:39:56.000Z,20,2508,Exfiltration,,FalsePositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,3321,2909,3586,,,5,66,,,,242,1445,10630,Public
1640677508274,16,82075,77239,2024-06-12T09:38:19.000Z,24,73,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,264655,425863,453297,153085,354674,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
360777254627,0,170,180654,2024-06-04T23:29:40.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,10960,19648,10077,10639,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Public
1228360649769,378,783,39810,2024-06-09T02:34:40.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Url,Related,98799,138268,360606,205,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630,Public
962072677047,40,314570,714217,2024-06-07T20:29:39.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,506,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630,Public
1408749273563,54,527861,1458249,2024-06-06T17:45:41.000Z,102,25982,Exfiltration,,BenignPositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,3,3,881,,289573,117668,3586,,,5,66,,,,242,1445,10630,Private
